"alder";"kjønn";"år";"statistikkvariabel";"Folkemengde, etter alder, kjønn, år og statistikkvariabel"
"059 59 år";"1 Menn";"1935";"Personer";10975
"059 59 år";"1 Menn";"1936";"Personer";11156
"059 59 år";"1 Menn";"1937";"Personer";11613
"059 59 år";"1 Menn";"1938";"Personer";11227
"059 59 år";"1 Menn";"1939";"Personer";11672
"059 59 år";"1 Menn";"1940";"Personer";11146
"059 59 år";"1 Menn";"1941";"Personer";11167
"059 59 år";"1 Menn";"1942";"Personer";11209
"059 59 år";"1 Menn";"1943";"Personer";11403
"059 59 år";"1 Menn";"1944";"Personer";11937
"059 59 år";"1 Menn";"1945";"Personer";12283
"059 59 år";"1 Menn";"1946";"Personer";12796
"059 59 år";"1 Menn";"1947";"Personer";13414
"059 59 år";"1 Menn";"1948";"Personer";13270
"059 59 år";"1 Menn";"1949";"Personer";13348
"059 59 år";"1 Menn";"1950";"Personer";14058
"059 59 år";"1 Menn";"1951";"Personer";14750
"059 59 år";"1 Menn";"1952";"Personer";15129
"059 59 år";"1 Menn";"1953";"Personer";15956
"059 59 år";"1 Menn";"1954";"Personer";16134
"059 59 år";"1 Menn";"1955";"Personer";17211
"059 59 år";"1 Menn";"1956";"Personer";17432
"059 59 år";"1 Menn";"1957";"Personer";17642
"059 59 år";"1 Menn";"1958";"Personer";18506
"059 59 år";"1 Menn";"1959";"Personer";18057
"059 59 år";"1 Menn";"1960";"Personer";18677
"059 59 år";"1 Menn";"1961";"Personer";19027
"059 59 år";"1 Menn";"1962";"Personer";19290
"059 59 år";"1 Menn";"1963";"Personer";19345
"059 59 år";"1 Menn";"1964";"Personer";19115
"059 59 år";"1 Menn";"1965";"Personer";19303
"059 59 år";"1 Menn";"1966";"Personer";19826
"059 59 år";"1 Menn";"1967";"Personer";20039
"059 59 år";"1 Menn";"1968";"Personer";20857
"059 59 år";"1 Menn";"1969";"Personer";21536
"059 59 år";"1 Menn";"1970";"Personer";21392
"059 59 år";"1 Menn";"1971";"Personer";21911
"059 59 år";"1 Menn";"1972";"Personer";22342
"059 59 år";"1 Menn";"1973";"Personer";22280
"059 59 år";"1 Menn";"1974";"Personer";22346
"059 59 år";"1 Menn";"1975";"Personer";21869
"059 59 år";"1 Menn";"1976";"Personer";21931
"059 59 år";"1 Menn";"1977";"Personer";23011
"059 59 år";"1 Menn";"1978";"Personer";22760
"059 59 år";"1 Menn";"1979";"Personer";21725
"059 59 år";"1 Menn";"1980";"Personer";25579
"059 59 år";"1 Menn";"1981";"Personer";23609
"059 59 år";"1 Menn";"1982";"Personer";23285
"059 59 år";"1 Menn";"1983";"Personer";23383
"059 59 år";"1 Menn";"1984";"Personer";22446
"059 59 år";"1 Menn";"1985";"Personer";21232
"059 59 år";"1 Menn";"1986";"Personer";21139
"059 59 år";"1 Menn";"1987";"Personer";19889
"059 59 år";"1 Menn";"1988";"Personer";19707
"059 59 år";"1 Menn";"1989";"Personer";19387
"059 59 år";"1 Menn";"1990";"Personer";19473
"059 59 år";"1 Menn";"1991";"Personer";18634
"059 59 år";"1 Menn";"1992";"Personer";18604
"059 59 år";"1 Menn";"1993";"Personer";17480
"059 59 år";"1 Menn";"1994";"Personer";17258
"059 59 år";"1 Menn";"1995";"Personer";16944
"059 59 år";"1 Menn";"1996";"Personer";17880
"059 59 år";"1 Menn";"1997";"Personer";18304
"059 59 år";"1 Menn";"1998";"Personer";19142
"059 59 år";"1 Menn";"1999";"Personer";19828
"059 59 år";"1 Menn";"2000";"Personer";20569
"059 59 år";"1 Menn";"2001";"Personer";19723
"059 59 år";"1 Menn";"2002";"Personer";22526
"059 59 år";"1 Menn";"2003";"Personer";24549
"059 59 år";"1 Menn";"2004";"Personer";27763
"059 59 år";"1 Menn";"2005";"Personer";28645
"059 59 år";"1 Menn";"2006";"Personer";31948
"059 59 år";"1 Menn";"2007";"Personer";30544
"059 59 år";"1 Menn";"2008";"Personer";30158
"059 59 år";"1 Menn";"2009";"Personer";29497
"059 59 år";"1 Menn";"2010";"Personer";29275
"059 59 år";"1 Menn";"2011";"Personer";28773
"059 59 år";"1 Menn";"2012";"Personer";29823
"059 59 år";"1 Menn";"2013";"Personer";30037
"059 59 år";"1 Menn";"2014";"Personer";30291
"059 59 år";"1 Menn";"2015";"Personer";31026
"059 59 år";"1 Menn";"2016";"Personer";31667
"059 59 år";"1 Menn";"2017";"Personer";31328
"059 59 år";"1 Menn";"2018";"Personer";31997
"059 59 år";"2 Kvinner";"1846";"Personer";4712
"059 59 år";"2 Kvinner";"1847";"Personer";4624
"059 59 år";"2 Kvinner";"1848";"Personer";4967
"059 59 år";"2 Kvinner";"1849";"Personer";5028
"059 59 år";"2 Kvinner";"1850";"Personer";5286
"059 59 år";"2 Kvinner";"1851";"Personer";5447
"059 59 år";"2 Kvinner";"1852";"Personer";5797
"059 59 år";"2 Kvinner";"1853";"Personer";5690
"059 59 år";"2 Kvinner";"1854";"Personer";5626
"059 59 år";"2 Kvinner";"1855";"Personer";5396
"059 59 år";"2 Kvinner";"1856";"Personer";5120
"059 59 år";"2 Kvinner";"1857";"Personer";5340
"059 59 år";"2 Kvinner";"1858";"Personer";5469
"059 59 år";"2 Kvinner";"1859";"Personer";5789
"059 59 år";"2 Kvinner";"1860";"Personer";5935
"059 59 år";"2 Kvinner";"1861";"Personer";5843
"059 59 år";"2 Kvinner";"1862";"Personer";5281
"059 59 år";"2 Kvinner";"1863";"Personer";5624
"059 59 år";"2 Kvinner";"1864";"Personer";5185
"059 59 år";"2 Kvinner";"1865";"Personer";5699
"059 59 år";"2 Kvinner";"1866";"Personer";5686
"059 59 år";"2 Kvinner";"1867";"Personer";5689
"059 59 år";"2 Kvinner";"1868";"Personer";5430
"059 59 år";"2 Kvinner";"1869";"Personer";4245
"059 59 år";"2 Kvinner";"1870";"Personer";5117
"059 59 år";"2 Kvinner";"1871";"Personer";5495
"059 59 år";"2 Kvinner";"1872";"Personer";6066
"059 59 år";"2 Kvinner";"1873";"Personer";5384
"059 59 år";"2 Kvinner";"1874";"Personer";5145
"059 59 år";"2 Kvinner";"1875";"Personer";6466
"059 59 år";"2 Kvinner";"1876";"Personer";7217
"059 59 år";"2 Kvinner";"1877";"Personer";6666
"059 59 år";"2 Kvinner";"1878";"Personer";6678
"059 59 år";"2 Kvinner";"1879";"Personer";7225
"059 59 år";"2 Kvinner";"1880";"Personer";7903
"059 59 år";"2 Kvinner";"1881";"Personer";7963
"059 59 år";"2 Kvinner";"1882";"Personer";7817
"059 59 år";"2 Kvinner";"1883";"Personer";7894
"059 59 år";"2 Kvinner";"1884";"Personer";7999
"059 59 år";"2 Kvinner";"1885";"Personer";8503
"059 59 år";"2 Kvinner";"1886";"Personer";8383
"059 59 år";"2 Kvinner";"1887";"Personer";7780
"059 59 år";"2 Kvinner";"1888";"Personer";7885
"059 59 år";"2 Kvinner";"1889";"Personer";8158
"059 59 år";"2 Kvinner";"1890";"Personer";8073
"059 59 år";"2 Kvinner";"1891";"Personer";7464
"059 59 år";"2 Kvinner";"1892";"Personer";7314
"059 59 år";"2 Kvinner";"1893";"Personer";7656
"059 59 år";"2 Kvinner";"1894";"Personer";8132
"059 59 år";"2 Kvinner";"1895";"Personer";8329
"059 59 år";"2 Kvinner";"1896";"Personer";7726
"059 59 år";"2 Kvinner";"1897";"Personer";7421
"059 59 år";"2 Kvinner";"1898";"Personer";7004
"059 59 år";"2 Kvinner";"1899";"Personer";7178
"059 59 år";"2 Kvinner";"1900";"Personer";7415
"059 59 år";"2 Kvinner";"1901";"Personer";8010
"059 59 år";"2 Kvinner";"1902";"Personer";7759
"059 59 år";"2 Kvinner";"1903";"Personer";8290
"059 59 år";"2 Kvinner";"1904";"Personer";8416
"059 59 år";"2 Kvinner";"1905";"Personer";8881
"059 59 år";"2 Kvinner";"1906";"Personer";8518
"059 59 år";"2 Kvinner";"1907";"Personer";8636
"059 59 år";"2 Kvinner";"1908";"Personer";8501
"059 59 år";"2 Kvinner";"1909";"Personer";9280
"059 59 år";"2 Kvinner";"1910";"Personer";8910
"059 59 år";"2 Kvinner";"1911";"Personer";9381
"059 59 år";"2 Kvinner";"1912";"Personer";9008
"059 59 år";"2 Kvinner";"1913";"Personer";9614
"059 59 år";"2 Kvinner";"1914";"Personer";10444
"059 59 år";"2 Kvinner";"1915";"Personer";10329
"059 59 år";"2 Kvinner";"1916";"Personer";9883
"059 59 år";"2 Kvinner";"1917";"Personer";9986
"059 59 år";"2 Kvinner";"1918";"Personer";10048
"059 59 år";"2 Kvinner";"1919";"Personer";10539
"059 59 år";"2 Kvinner";"1920";"Personer";10108
"059 59 år";"2 Kvinner";"1921";"Personer";9806
"059 59 år";"2 Kvinner";"1922";"Personer";10364
"059 59 år";"2 Kvinner";"1923";"Personer";10997
"059 59 år";"2 Kvinner";"1924";"Personer";11015
"059 59 år";"2 Kvinner";"1925";"Personer";11176
"059 59 år";"2 Kvinner";"1926";"Personer";11009
"059 59 år";"2 Kvinner";"1927";"Personer";10457
"059 59 år";"2 Kvinner";"1928";"Personer";10616
"059 59 år";"2 Kvinner";"1929";"Personer";10525
"059 59 år";"2 Kvinner";"1930";"Personer";10627
"059 59 år";"2 Kvinner";"1931";"Personer";10898
"059 59 år";"2 Kvinner";"1932";"Personer";11154
"059 59 år";"2 Kvinner";"1933";"Personer";11500
"059 59 år";"2 Kvinner";"1934";"Personer";11828
"059 59 år";"2 Kvinner";"1935";"Personer";12154
"059 59 år";"2 Kvinner";"1936";"Personer";12844
"059 59 år";"2 Kvinner";"1937";"Personer";12898
"059 59 år";"2 Kvinner";"1938";"Personer";12891
"059 59 år";"2 Kvinner";"1939";"Personer";13467
"059 59 år";"2 Kvinner";"1940";"Personer";12834
"059 59 år";"2 Kvinner";"1941";"Personer";13049
"059 59 år";"2 Kvinner";"1942";"Personer";13397
"059 59 år";"2 Kvinner";"1943";"Personer";13274
"059 59 år";"2 Kvinner";"1944";"Personer";14013
"059 59 år";"2 Kvinner";"1945";"Personer";13990
"059 59 år";"2 Kvinner";"1946";"Personer";14638
"059 59 år";"2 Kvinner";"1947";"Personer";15080
"059 59 år";"2 Kvinner";"1948";"Personer";14963
"059 59 år";"2 Kvinner";"1949";"Personer";15040
"059 59 år";"2 Kvinner";"1950";"Personer";15697
"059 59 år";"2 Kvinner";"1951";"Personer";16111
"059 59 år";"2 Kvinner";"1952";"Personer";16438
"059 59 år";"2 Kvinner";"1953";"Personer";17266
"059 59 år";"2 Kvinner";"1954";"Personer";17374
"059 59 år";"2 Kvinner";"1955";"Personer";18373
"059 59 år";"2 Kvinner";"1956";"Personer";18958
"059 59 år";"2 Kvinner";"1957";"Personer";19188
"059 59 år";"2 Kvinner";"1958";"Personer";20153
"059 59 år";"2 Kvinner";"1959";"Personer";19801
"059 59 år";"2 Kvinner";"1960";"Personer";20412
"059 59 år";"2 Kvinner";"1961";"Personer";20462
"059 59 år";"2 Kvinner";"1962";"Personer";20833
"059 59 år";"2 Kvinner";"1963";"Personer";21015
"059 59 år";"2 Kvinner";"1964";"Personer";20979
"059 59 år";"2 Kvinner";"1965";"Personer";21281
"059 59 år";"2 Kvinner";"1966";"Personer";21298
"059 59 år";"2 Kvinner";"1967";"Personer";21641
"059 59 år";"2 Kvinner";"1968";"Personer";21871
"059 59 år";"2 Kvinner";"1969";"Personer";22751
"059 59 år";"2 Kvinner";"1970";"Personer";22548
"059 59 år";"2 Kvinner";"1971";"Personer";22773
"059 59 år";"2 Kvinner";"1972";"Personer";23426
"059 59 år";"2 Kvinner";"1973";"Personer";23249
"059 59 år";"2 Kvinner";"1974";"Personer";23310
"059 59 år";"2 Kvinner";"1975";"Personer";23195
"059 59 år";"2 Kvinner";"1976";"Personer";23407
"059 59 år";"2 Kvinner";"1977";"Personer";24327
"059 59 år";"2 Kvinner";"1978";"Personer";24289
"059 59 år";"2 Kvinner";"1979";"Personer";22634
"059 59 år";"2 Kvinner";"1980";"Personer";27121
"059 59 år";"2 Kvinner";"1981";"Personer";25192
"059 59 år";"2 Kvinner";"1982";"Personer";24598
"059 59 år";"2 Kvinner";"1983";"Personer";24179
"059 59 år";"2 Kvinner";"1984";"Personer";23076
"059 59 år";"2 Kvinner";"1985";"Personer";21914
"059 59 år";"2 Kvinner";"1986";"Personer";21928
"059 59 år";"2 Kvinner";"1987";"Personer";20612
"059 59 år";"2 Kvinner";"1988";"Personer";20561
"059 59 år";"2 Kvinner";"1989";"Personer";19841
"059 59 år";"2 Kvinner";"1990";"Personer";20006
"059 59 år";"2 Kvinner";"1991";"Personer";19541
"059 59 år";"2 Kvinner";"1992";"Personer";19223
"059 59 år";"2 Kvinner";"1993";"Personer";17764
"059 59 år";"2 Kvinner";"1994";"Personer";17750
"059 59 år";"2 Kvinner";"1995";"Personer";17818
"059 59 år";"2 Kvinner";"1996";"Personer";18165
"059 59 år";"2 Kvinner";"1997";"Personer";18817
"059 59 år";"2 Kvinner";"1998";"Personer";19610
"059 59 år";"2 Kvinner";"1999";"Personer";20253
"059 59 år";"2 Kvinner";"2000";"Personer";20561
"059 59 år";"2 Kvinner";"2001";"Personer";19883
"059 59 år";"2 Kvinner";"2002";"Personer";22440
"059 59 år";"2 Kvinner";"2003";"Personer";24141
"059 59 år";"2 Kvinner";"2004";"Personer";26929
"059 59 år";"2 Kvinner";"2005";"Personer";28033
"059 59 år";"2 Kvinner";"2006";"Personer";31118
"059 59 år";"2 Kvinner";"2007";"Personer";30000
"059 59 år";"2 Kvinner";"2008";"Personer";28987
"059 59 år";"2 Kvinner";"2009";"Personer";28552
"059 59 år";"2 Kvinner";"2010";"Personer";28424
"059 59 år";"2 Kvinner";"2011";"Personer";27651
"059 59 år";"2 Kvinner";"2012";"Personer";29086
"059 59 år";"2 Kvinner";"2013";"Personer";29692
"059 59 år";"2 Kvinner";"2014";"Personer";29812
"059 59 år";"2 Kvinner";"2015";"Personer";30358
"059 59 år";"2 Kvinner";"2016";"Personer";31096
"059 59 år";"2 Kvinner";"2017";"Personer";30587
"059 59 år";"2 Kvinner";"2018";"Personer";31170
"060 60 år";"0 Begge kjønn";"1846";"Personer";8028
"060 60 år";"0 Begge kjønn";"1847";"Personer";8613
"060 60 år";"0 Begge kjønn";"1848";"Personer";8430
"060 60 år";"0 Begge kjønn";"1849";"Personer";9054
"060 60 år";"0 Begge kjønn";"1850";"Personer";9154
"060 60 år";"0 Begge kjønn";"1851";"Personer";9641
"060 60 år";"0 Begge kjønn";"1852";"Personer";9929
"060 60 år";"0 Begge kjønn";"1853";"Personer";10533
"060 60 år";"0 Begge kjønn";"1854";"Personer";10296
"060 60 år";"0 Begge kjønn";"1855";"Personer";10239
"060 60 år";"0 Begge kjønn";"1856";"Personer";9863
"060 60 år";"0 Begge kjønn";"1857";"Personer";9571
"060 60 år";"0 Begge kjønn";"1858";"Personer";10023
"060 60 år";"0 Begge kjønn";"1859";"Personer";10174
"060 60 år";"0 Begge kjønn";"1860";"Personer";10655
"060 60 år";"0 Begge kjønn";"1861";"Personer";10797
"060 60 år";"0 Begge kjønn";"1862";"Personer";10632
"060 60 år";"0 Begge kjønn";"1863";"Personer";9449
"060 60 år";"0 Begge kjønn";"1864";"Personer";10099
"060 60 år";"0 Begge kjønn";"1865";"Personer";9408
"060 60 år";"0 Begge kjønn";"1866";"Personer";10369
"060 60 år";"0 Begge kjønn";"1867";"Personer";10638
"060 60 år";"0 Begge kjønn";"1868";"Personer";10347
"060 60 år";"0 Begge kjønn";"1869";"Personer";9890
"060 60 år";"0 Begge kjønn";"1870";"Personer";7717
"060 60 år";"0 Begge kjønn";"1871";"Personer";9533
"060 60 år";"0 Begge kjønn";"1872";"Personer";10069
"060 60 år";"0 Begge kjønn";"1873";"Personer";11187
"060 60 år";"0 Begge kjønn";"1874";"Personer";9901
"060 60 år";"0 Begge kjønn";"1875";"Personer";9748
"060 60 år";"0 Begge kjønn";"1876";"Personer";12100
"060 60 år";"0 Begge kjønn";"1877";"Personer";13368
"060 60 år";"0 Begge kjønn";"1878";"Personer";12401
"060 60 år";"0 Begge kjønn";"1879";"Personer";12562
"060 60 år";"0 Begge kjønn";"1880";"Personer";13513
"060 60 år";"0 Begge kjønn";"1881";"Personer";14844
"060 60 år";"0 Begge kjønn";"1882";"Personer";14929
"060 60 år";"0 Begge kjønn";"1883";"Personer";14644
"060 60 år";"0 Begge kjønn";"1884";"Personer";14877
"060 60 år";"0 Begge kjønn";"1885";"Personer";14872
"060 60 år";"0 Begge kjønn";"1886";"Personer";15721
"060 60 år";"0 Begge kjønn";"1887";"Personer";15673
"060 60 år";"0 Begge kjønn";"1888";"Personer";14450
"060 60 år";"0 Begge kjønn";"1889";"Personer";14572
"060 60 år";"0 Begge kjønn";"1890";"Personer";15188
"060 60 år";"0 Begge kjønn";"1891";"Personer";14827
"060 60 år";"0 Begge kjønn";"1892";"Personer";13979
"060 60 år";"0 Begge kjønn";"1893";"Personer";13694
"060 60 år";"0 Begge kjønn";"1894";"Personer";14312
"060 60 år";"0 Begge kjønn";"1895";"Personer";15175
"060 60 år";"0 Begge kjønn";"1896";"Personer";15411
"060 60 år";"0 Begge kjønn";"1897";"Personer";14187
"060 60 år";"0 Begge kjønn";"1898";"Personer";13703
"060 60 år";"0 Begge kjønn";"1899";"Personer";12800
"060 60 år";"0 Begge kjønn";"1900";"Personer";13106
"060 60 år";"0 Begge kjønn";"1901";"Personer";13461
"060 60 år";"0 Begge kjønn";"1902";"Personer";14939
"060 60 år";"0 Begge kjønn";"1903";"Personer";14393
"060 60 år";"0 Begge kjønn";"1904";"Personer";15227
"060 60 år";"0 Begge kjønn";"1905";"Personer";15409
"060 60 år";"0 Begge kjønn";"1906";"Personer";16168
"060 60 år";"0 Begge kjønn";"1907";"Personer";15659
"060 60 år";"0 Begge kjønn";"1908";"Personer";15816
"060 60 år";"0 Begge kjønn";"1909";"Personer";15491
"060 60 år";"0 Begge kjønn";"1910";"Personer";17031
"060 60 år";"0 Begge kjønn";"1911";"Personer";16256
"060 60 år";"0 Begge kjønn";"1912";"Personer";17140
"060 60 år";"0 Begge kjønn";"1913";"Personer";16346
"060 60 år";"0 Begge kjønn";"1914";"Personer";17523
"060 60 år";"0 Begge kjønn";"1915";"Personer";18920
"060 60 år";"0 Begge kjønn";"1916";"Personer";18665
"060 60 år";"0 Begge kjønn";"1917";"Personer";17926
"060 60 år";"0 Begge kjønn";"1918";"Personer";18157
"060 60 år";"0 Begge kjønn";"1919";"Personer";18146
"060 60 år";"0 Begge kjønn";"1920";"Personer";19079
"060 60 år";"0 Begge kjønn";"1921";"Personer";18149
"060 60 år";"0 Begge kjønn";"1922";"Personer";17571
"060 60 år";"0 Begge kjønn";"1923";"Personer";18624
"060 60 år";"0 Begge kjønn";"1924";"Personer";19874
"060 60 år";"0 Begge kjønn";"1925";"Personer";19832
"060 60 år";"0 Begge kjønn";"1926";"Personer";20099
"060 60 år";"0 Begge kjønn";"1927";"Personer";19997
"060 60 år";"0 Begge kjønn";"1928";"Personer";18955
"060 60 år";"0 Begge kjønn";"1929";"Personer";19427
"060 60 år";"0 Begge kjønn";"1930";"Personer";19044
"060 60 år";"0 Begge kjønn";"1931";"Personer";19491
"060 60 år";"0 Begge kjønn";"1932";"Personer";20101
"060 60 år";"0 Begge kjønn";"1933";"Personer";20613
"060 60 år";"0 Begge kjønn";"1934";"Personer";21286
"060 60 år";"0 Begge kjønn";"1935";"Personer";22040
"060 60 år";"0 Begge kjønn";"1936";"Personer";22782
"060 60 år";"0 Begge kjønn";"1937";"Personer";23628
"060 60 år";"0 Begge kjønn";"1938";"Personer";24150
"060 60 år";"0 Begge kjønn";"1939";"Personer";23786
"060 60 år";"0 Begge kjønn";"1940";"Personer";24805
"060 60 år";"0 Begge kjønn";"1941";"Personer";23669
"060 60 år";"0 Begge kjønn";"1942";"Personer";23859
"060 60 år";"0 Begge kjønn";"1943";"Personer";24259
"060 60 år";"0 Begge kjønn";"1944";"Personer";24343
"060 60 år";"0 Begge kjønn";"1945";"Personer";25611
"060 60 år";"0 Begge kjønn";"1946";"Personer";25959
"060 60 år";"0 Begge kjønn";"1947";"Personer";26759
"060 60 år";"0 Begge kjønn";"1948";"Personer";28123
"060 60 år";"0 Begge kjønn";"1949";"Personer";27921
"060 60 år";"0 Begge kjønn";"1950";"Personer";28019
"060 60 år";"0 Begge kjønn";"1951";"Personer";29524
"060 60 år";"0 Begge kjønn";"1952";"Personer";30557
"060 60 år";"0 Begge kjønn";"1953";"Personer";31227
"060 60 år";"0 Begge kjønn";"1954";"Personer";32899
"060 60 år";"0 Begge kjønn";"1955";"Personer";33162
"060 60 år";"0 Begge kjønn";"1956";"Personer";35176
"060 60 år";"0 Begge kjønn";"1957";"Personer";36034
"060 60 år";"0 Begge kjønn";"1958";"Personer";36426
"060 60 år";"0 Begge kjønn";"1959";"Personer";38226
"060 60 år";"0 Begge kjønn";"1960";"Personer";37450
"060 60 år";"0 Begge kjønn";"1961";"Personer";38612
"060 60 år";"0 Begge kjønn";"1962";"Personer";39061
"060 60 år";"0 Begge kjønn";"1963";"Personer";39671
"060 60 år";"0 Begge kjønn";"1964";"Personer";39934
"060 60 år";"0 Begge kjønn";"1965";"Personer";39651
"060 60 år";"0 Begge kjønn";"1966";"Personer";40152
"060 60 år";"0 Begge kjønn";"1967";"Personer";40739
"060 60 år";"0 Begge kjønn";"1968";"Personer";41233
"060 60 år";"0 Begge kjønn";"1969";"Personer";42262
"060 60 år";"0 Begge kjønn";"1970";"Personer";43805
"060 60 år";"0 Begge kjønn";"1971";"Personer";43488
"060 60 år";"0 Begge kjønn";"1972";"Personer";44191
"060 60 år";"0 Begge kjønn";"1973";"Personer";45283
"060 60 år";"0 Begge kjønn";"1974";"Personer";45042
"060 60 år";"0 Begge kjønn";"1975";"Personer";45183
"060 60 år";"0 Begge kjønn";"1976";"Personer";44607
"060 60 år";"0 Begge kjønn";"1977";"Personer";44825
"060 60 år";"0 Begge kjønn";"1978";"Personer";46859
"060 60 år";"0 Begge kjønn";"1979";"Personer";46541
"060 60 år";"0 Begge kjønn";"1980";"Personer";43870
"060 60 år";"0 Begge kjønn";"1981";"Personer";52185
"060 60 år";"0 Begge kjønn";"1982";"Personer";48299
"060 60 år";"0 Begge kjønn";"1983";"Personer";47386
"060 60 år";"0 Begge kjønn";"1984";"Personer";47076
"060 60 år";"0 Begge kjønn";"1985";"Personer";45043
"060 60 år";"0 Begge kjønn";"1986";"Personer";42716
"060 60 år";"0 Begge kjønn";"1987";"Personer";42617
"060 60 år";"0 Begge kjønn";"1988";"Personer";40083
"060 60 år";"0 Begge kjønn";"1989";"Personer";39839
"060 60 år";"0 Begge kjønn";"1990";"Personer";38817
"060 60 år";"0 Begge kjønn";"1991";"Personer";39127
"060 60 år";"0 Begge kjønn";"1992";"Personer";37817
"060 60 år";"0 Begge kjønn";"1993";"Personer";37488
"060 60 år";"0 Begge kjønn";"1994";"Personer";34965
"060 60 år";"0 Begge kjønn";"1995";"Personer";34695
"060 60 år";"0 Begge kjønn";"1996";"Personer";34501
"060 60 år";"0 Begge kjønn";"1997";"Personer";35768
